stkcd,dealseq,inscode,biddercode,price_normal,shares,policy_flag
'002276,1,TRST39,TRST39_2,0.929824561,500,0
'002276,1,FUND34,FUND34_17,0.921929825,1000,0
'002276,1,FUND34,FUND34_18,0.921929825,1000,0
'002276,1,FUND34,FUND34_24,0.921929825,1000,0
'002276,1,TRST4,TRST4_1,0.921052632,1000,0
'002276,1,INBK8,INBK8_10,0.921052632,200,0
'002276,1,INBK19,INBK19_2,0.921052632,300,0
'002276,1,INBK19,INBK19_5,0.921052632,300,0
'002276,1,FUND18,FUND18_3,0.921052632,500,0
'002276,1,FUND19,FUND19_3,0.921052632,1000,0
'002276,1,FUND19,FUND19_8,0.921052632,500,0
'002276,1,FUND19,FUND19_11,0.921052632,500,0
'002276,1,INBK44,INBK44_1,0.921052632,300,0
'002276,1,FUND26,FUND26_19,0.921052632,1000,0
'002276,1,FUND26,FUND26_21,0.921052632,1000,0
'002276,1,FUND26,FUND26_30,0.921052632,1000,0
'002276,1,FUND26,FUND26_31,0.921052632,1000,0
'002276,1,FUND26,FUND26_34,0.921052632,900,0
'002276,1,FUND34,FUND34_1,0.921052632,1000,0
'002276,1,FUND34,FUND34_2,0.921052632,350,0
'002276,1,FUND34,FUND34_3,0.921052632,290,0
'002276,1,FUND34,FUND34_4,0.921052632,100,0
'002276,1,FUND34,FUND34_5,0.921052632,120,0
'002276,1,FUND34,FUND34_6,0.921052632,1000,0
'002276,1,FUND34,FUND34_7,0.921052632,120,0
'002276,1,FUND34,FUND34_9,0.921052632,480,0
'002276,1,FUND34,FUND34_10,0.921052632,1000,0
'002276,1,FUND34,FUND34_11,0.921052632,1000,0
'002276,1,FUND34,FUND34_12,0.921052632,1000,0
'002276,1,FUND34,FUND34_13,0.921052632,540,0
'002276,1,FUND34,FUND34_15,0.921052632,1000,0
'002276,1,FUND34,FUND34_16,0.921052632,610,0
'002276,1,FUND34,FUND34_21,0.921052632,1000,0
'002276,1,FUND34,FUND34_36,0.921052632,1000,0
'002276,1,FUND34,FUND34_37,0.921052632,400,0
'002276,1,FUND34,FUND34_39,0.921052632,460,0
'002276,1,FUND34,FUND34_40,0.921052632,600,0
'002276,1,FUND34,FUND34_42,0.921052632,270,0
'002276,1,FUND34,FUND34_43,0.921052632,680,0
'002276,1,FUND34,FUND34_45,0.921052632,490,0
'002276,1,FUND34,FUND34_46,0.921052632,350,0
'002276,1,FUND34,FUND34_48,0.921052632,250,0
'002276,1,FUND34,FUND34_49,0.921052632,220,0
'002276,1,FUND34,FUND34_50,0.921052632,1000,0
'002276,1,FUND34,FUND34_52,0.921052632,180,0
'002276,1,FUND34,FUND34_53,0.921052632,690,0
'002276,1,FUND34,FUND34_54,0.921052632,270,0
'002276,1,FUND34,FUND34_55,0.921052632,180,0
'002276,1,FUND34,FUND34_56,0.921052632,100,0
'002276,1,FUND34,FUND34_57,0.921052632,130,0
'002276,1,FUND34,FUND34_58,0.921052632,290,0
'002276,1,FUND34,FUND34_59,0.921052632,560,0
'002276,1,FUND34,FUND34_61,0.921052632,510,0
'002276,1,FUND34,FUND34_62,0.921052632,130,0
'002276,1,FUND34,FUND34_63,0.921052632,1000,0
'002276,1,FUND34,FUND34_65,0.921052632,700,0
'002276,1,FUND34,FUND34_66,0.921052632,1000,0
'002276,1,FUND34,FUND34_67,0.921052632,120,0
'002276,1,FUND34,FUND34_68,0.921052632,210,0
'002276,1,INSN6,INSN6_16,0.921052632,400,0
'002276,1,INSN6,INSN6_17,0.921052632,400,0
'002276,1,TRST26,TRST26_1,0.921052632,500,0
'002276,1,FUND57,FUND57_2,0.921052632,500,0
'002276,1,INBK77,INBK77_3,0.921052632,100,0
'002276,1,INBK77,INBK77_12,0.921052632,100,0
'002276,1,INBK77,INBK77_47,0.921052632,100,0
'002276,1,INBK28,INBK28_5,0.912280702,200,0
'002276,1,INBK61,INBK61_1,0.912280702,300,0
'002276,1,TRST15,TRST15_1,0.910526316,300,0
'002276,1,FINC17,FINC17_1,0.905263158,500,0
'002276,1,INBK46,INBK46_1,0.903508772,1000,0
'002276,1,FUND39,FUND39_1,0.903508772,1000,0
'002276,1,FUND39,FUND39_4,0.903508772,1000,0
'002276,1,FUND39,FUND39_15,0.903508772,1000,0
'002276,1,FUND39,FUND39_17,0.903508772,300,0
'002276,1,FUND39,FUND39_18,0.903508772,200,0
'002276,1,FUND39,FUND39_20,0.903508772,600,0
'002276,1,FUND39,FUND39_23,0.903508772,1000,0
'002276,1,FUND39,FUND39_24,0.903508772,1000,0
'002276,1,FUND32,FUND32_5,0.902631579,200,0
'002276,1,FUND54,FUND54_3,0.902631579,300,0
'002276,1,FUND11,FUND11_7,0.899122807,1000,0
'002276,1,INBK72,INBK72_3,0.894736842,100,0
'002276,1,FUND60,FUND60_9,0.887719298,100,0
'002276,1,INBK55,INBK55_6,0.885964912,500,0
'002276,1,INSN11,INSN11_1,0.885964912,100,0
'002276,1,TRST39,TRST39_1,0.885964912,390,0
'002276,1,TRST15,TRST15_1,0.884210526,400,0
'002276,1,INSN7,INSN7_34,0.878070175,800,0
'002276,1,TRST5,TRST5_1,0.877192983,300,0
'002276,1,INBK8,INBK8_2,0.877192983,200,0
'002276,1,FUND4,FUND4_4,0.877192983,1000,0
'002276,1,FUND4,FUND4_6,0.877192983,500,0
'002276,1,FUND4,FUND4_7,0.877192983,1000,0
'002276,1,FUND4,FUND4_9,0.877192983,600,0
'002276,1,FUND4,FUND4_10,0.877192983,1000,0
'002276,1,FUND4,FUND4_12,0.877192983,1000,0
'002276,1,FUND4,FUND4_13,0.877192983,1000,0
'002276,1,FUND4,FUND4_15,0.877192983,1000,0
'002276,1,FUND4,FUND4_16,0.877192983,400,0
'002276,1,FUND4,FUND4_17,0.877192983,700,0
'002276,1,INBK9,INBK9_2,0.877192983,200,0
'002276,1,INBK13,INBK13_8,0.877192983,100,0
'002276,1,INBK19,INBK19_2,0.877192983,500,0
'002276,1,INBK19,INBK19_5,0.877192983,500,0
'002276,1,FUND14,FUND14_2,0.877192983,200,0
'002276,1,TRST11,TRST11_1,0.877192983,300,0
'002276,1,INBK27,INBK27_3,0.877192983,500,0
'002276,1,FUND16,FUND16_9,0.877192983,400,0
'002276,1,FUND19,FUND19_8,0.877192983,500,0
'002276,1,FUND19,FUND19_11,0.877192983,500,0
'002276,1,FUND22,FUND22_1,0.877192983,500,0
'002276,1,FUND23,FUND23_1,0.877192983,1000,0
'002276,1,FUND23,FUND23_2,0.877192983,640,0
'002276,1,FUND23,FUND23_3,0.877192983,170,0
'002276,1,FUND23,FUND23_4,0.877192983,170,0
'002276,1,FUND23,FUND23_5,0.877192983,670,0
'002276,1,FUND23,FUND23_6,0.877192983,150,0
'002276,1,FUND23,FUND23_7,0.877192983,100,0
'002276,1,FUND23,FUND23_8,0.877192983,150,0
'002276,1,FUND23,FUND23_9,0.877192983,100,0
'002276,1,FUND23,FUND23_10,0.877192983,140,0
'002276,1,FUND23,FUND23_11,0.877192983,390,0
'002276,1,FUND23,FUND23_12,0.877192983,230,0
'002276,1,FUND23,FUND23_13,0.877192983,210,0
'002276,1,FUND23,FUND23_14,0.877192983,300,0
'002276,1,FUND23,FUND23_15,0.877192983,270,0
'002276,1,FUND23,FUND23_16,0.877192983,1000,0
'002276,1,FUND23,FUND23_17,0.877192983,100,0
'002276,1,FUND23,FUND23_18,0.877192983,450,0
'002276,1,FUND23,FUND23_24,0.877192983,1000,0
'002276,1,FUND23,FUND23_45,0.877192983,450,0
'002276,1,FUND23,FUND23_48,0.877192983,1000,0
'002276,1,FUND23,FUND23_49,0.877192983,600,0
'002276,1,FUND23,FUND23_50,0.877192983,890,0
'002276,1,FUND23,FUND23_52,0.877192983,180,0
'002276,1,FUND23,FUND23_57,0.877192983,390,0
'002276,1,FUND23,FUND23_58,0.877192983,400,0
'002276,1,FUND23,FUND23_59,0.877192983,190,0
'002276,1,FUND23,FUND23_61,0.877192983,600,0
'002276,1,FUND23,FUND23_63,0.877192983,480,0
'002276,1,FUND23,FUND23_64,0.877192983,120,0
'002276,1,FUND23,FUND23_65,0.877192983,370,0
'002276,1,FUND23,FUND23_66,0.877192983,100,0
'002276,1,FUND23,FUND23_67,0.877192983,180,0
'002276,1,FUND23,FUND23_68,0.877192983,1000,0
'002276,1,FUND23,FUND23_71,0.877192983,790,0
'002276,1,FUND23,FUND23_72,0.877192983,250,0
'002276,1,FUND23,FUND23_75,0.877192983,420,0
'002276,1,FUND23,FUND23_76,0.877192983,260,0
'002276,1,FUND23,FUND23_77,0.877192983,420,0
'002276,1,FUND23,FUND23_78,0.877192983,260,0
'002276,1,FUND23,FUND23_80,0.877192983,1000,0
'002276,1,FUND23,FUND23_81,0.877192983,1000,0
'002276,1,FUND23,FUND23_82,0.877192983,800,0
'002276,1,FUND23,FUND23_83,0.877192983,550,0
'002276,1,FUND23,FUND23_84,0.877192983,1000,0
'002276,1,FUND23,FUND23_85,0.877192983,470,0
'002276,1,FUND23,FUND23_86,0.877192983,1000,0
'002276,1,FUND23,FUND23_88,0.877192983,110,0
'002276,1,FUND27,FUND27_4,0.877192983,500,0
'002276,1,FUND27,FUND27_12,0.877192983,800,0
'002276,1,FUND34,FUND34_20,0.877192983,1000,0
'002276,1,FUND37,FUND37_2,0.877192983,400,0
'002276,1,TRST24,TRST24_1,0.877192983,400,0
'002276,1,INSN7,INSN7_20,0.877192983,230,0
'002276,1,FUND46,FUND46_1,0.877192983,500,0
'002276,1,INBK59,INBK59_1,0.877192983,500,0
'002276,1,FINC28,FINC28_1,0.877192983,200,0
'002276,1,INBK69,INBK69_1,0.877192983,1000,0
'002276,1,INBK69,INBK69_5,0.877192983,350,0
'002276,1,INBK69,INBK69_6,0.877192983,100,0
'002276,1,INSN13,INSN13_36,0.877192983,1000,0
'002276,1,INSN13,INSN13_54,0.877192983,1000,0
'002276,1,INSN13,INSN13_55,0.877192983,1000,0
'002276,1,INSN13,INSN13_56,0.877192983,1000,0
'002276,1,INSN13,INSN13_57,0.877192983,1000,0
'002276,1,INSN13,INSN13_58,0.877192983,1000,0
'002276,1,INSN13,INSN13_59,0.877192983,1000,0
'002276,1,INBK71,INBK71_4,0.877192983,1000,0
'002276,1,INBK77,INBK77_10,0.877192983,100,0
'002276,1,INBK77,INBK77_16,0.877192983,100,0
'002276,1,INBK77,INBK77_36,0.877192983,1000,0
'002276,1,FUND2,FUND2_11,0.859649123,1000,0
'002276,1,FUND2,FUND2_16,0.859649123,1000,0
'002276,1,FUND2,FUND2_30,0.859649123,500,0
'002276,1,FUND10,FUND10_19,0.859649123,1000,0
'002276,1,FUND32,FUND32_5,0.859649123,200,0
'002276,1,INBK64,INBK64_1,0.859649123,400,0
'002276,1,TRST31,TRST31_1,0.859649123,330,0
'002276,1,INBK72,INBK72_3,0.859649123,300,0
'002276,1,INBK61,INBK61_1,0.850877193,500,0
'002276,1,FUND23,FUND23_20,0.842105263,1000,0
'002276,1,FUND23,FUND23_21,0.842105263,300,0
'002276,1,FUND23,FUND23_22,0.842105263,1000,0
'002276,1,FUND23,FUND23_60,0.842105263,1000,0
'002276,1,INSN7,INSN7_32,0.838596491,100,0
'002276,1,INSN7,INSN7_33,0.838596491,100,0
'002276,1,INSN7,INSN7_34,0.838596491,100,0
'002276,1,INBK9,INBK9_2,0.833333333,300,0
'002276,1,FUND12,FUND12_3,0.833333333,400,0
'002276,1,FUND12,FUND12_4,0.833333333,1000,0
'002276,1,FUND12,FUND12_11,0.833333333,1000,0
'002276,1,INBK27,INBK27_3,0.833333333,500,0
'002276,1,INBK28,INBK28_5,0.833333333,400,0
'002276,1,FUND36,FUND36_3,0.833333333,1000,0
'002276,1,INBK55,INBK55_6,0.833333333,500,0
'002276,1,TRST26,TRST26_1,0.833333333,500,0
'002276,1,FUND52,FUND52_5,0.833333333,1000,0
'002276,1,FUND52,FUND52_9,0.833333333,1000,0
'002276,1,INSN11,INSN11_1,0.833333333,500,0
'002276,1,FUND56,FUND56_6,0.833333333,1000,0
'002276,1,FUND56,FUND56_10,0.833333333,1000,0
'002276,1,FUND56,FUND56_19,0.833333333,1000,0
'002276,1,FINC28,FINC28_1,0.833333333,400,0
'002276,1,TRST37,TRST37_1,0.833333333,1000,0
'002276,1,INSN4,INSN4_18,0.824561404,600,0
'002276,1,INSN11,INSN11_2,0.824561404,600,0
'002276,1,INSN11,INSN11_3,0.824561404,600,0
'002276,1,FUND39,FUND39_18,0.815789474,800,0
'002276,1,FUND39,FUND39_21,0.815789474,1000,0
'002276,1,FUND39,FUND39_22,0.815789474,1000,0
'002276,1,INBK64,INBK64_1,0.815789474,400,0
'002276,1,TRST23,TRST23_1,0.790350877,500,0
'002276,1,FUND4,FUND4_6,0.789473684,200,0
'002276,1,FUND4,FUND4_9,0.789473684,200,0
'002276,1,FUND4,FUND4_16,0.789473684,300,0
'002276,1,FUND4,FUND4_17,0.789473684,200,0
'002276,1,INBK9,INBK9_2,0.789473684,500,0
'002276,1,FUND8,FUND8_1,0.789473684,1000,0
'002276,1,FUND8,FUND8_5,0.789473684,1000,0
'002276,1,INBK27,INBK27_4,0.789473684,500,0
'002276,1,FUND16,FUND16_9,0.789473684,300,0
'002276,1,INBK29,INBK29_4,0.789473684,400,0
'002276,1,INBK43,INBK43_2,0.789473684,1000,0
'002276,1,TRST16,TRST16_1,0.789473684,300,0
'002276,1,FUND34,FUND34_29,0.789473684,1000,0
'002276,1,FUND34,FUND34_30,0.789473684,1000,0
'002276,1,FUND37,FUND37_2,0.789473684,300,0
'002276,1,FINC20,FINC20_1,0.789473684,800,0
'002276,1,FUND46,FUND46_1,0.789473684,500,0
'002276,1,TRST28,TRST28_1,0.789473684,400,0
'002276,1,INSN11,INSN11_1,0.789473684,400,0
'002276,1,FUND53,FUND53_3,0.789473684,1000,0
'002276,1,FUND53,FUND53_11,0.789473684,500,0
'002276,1,FINC28,FINC28_1,0.789473684,400,0
'002276,1,INBK77,INBK77_40,0.789473684,1000,0
'002276,1,TRST28,TRST28_1,0.780701754,300,0
'002276,1,TRST28,TRST28_1,0.771929825,300,0
'002276,1,INBK72,INBK72_3,0.771929825,400,0
'002276,1,INBK30,INBK30_3,0.754385965,100,0
'002276,1,TRST16,TRST16_1,0.745614035,200,0
'002276,1,FUND53,FUND53_16,0.745614035,1000,0
'002276,1,FUND53,FUND53_20,0.745614035,1000,0
'002276,1,INBK30,INBK30_3,0.728070175,300,0
'002276,1,FUND4,FUND4_1,0.701754386,1000,0
'002276,1,FUND4,FUND4_6,0.701754386,300,0
'002276,1,FUND4,FUND4_9,0.701754386,200,0
'002276,1,FUND4,FUND4_16,0.701754386,300,0
'002276,1,FUND4,FUND4_17,0.701754386,100,0
'002276,1,INBK30,INBK30_3,0.701754386,600,0
'002276,1,FUND37,FUND37_2,0.701754386,300,0
'002276,1,INSN7,INSN7_19,0.701754386,520,0
'002276,1,INSN7,INSN7_23,0.701754386,430,0
'002276,1,INBK24,INBK24_1,0.657894737,1000,0
'002276,1,INSN4,INSN4_18,0.657894737,200,0
'002276,1,TRST16,TRST16_1,0.657894737,200,0
'002276,1,FUND43,FUND43_2,0.657894737,100,0
'002276,1,FUND43,FUND43_5,0.657894737,200,0
'002276,1,FUND43,FUND43_9,0.657894737,1000,0
'002276,1,FUND43,FUND43_10,0.657894737,1000,0
'002276,1,INSN11,INSN11_2,0.657894737,200,0
'002276,1,INSN11,INSN11_3,0.657894737,200,0
'002276,1,TRST30,TRST30_8,0.657894737,1000,0
'002276,1,TRST30,TRST30_12,0.657894737,1000,0
'002276,1,TRST30,TRST30_13,0.657894737,1000,0
'002276,1,TRST30,TRST30_16,0.657894737,1000,0
'002276,1,FUND53,FUND53_17,0.631578947,1000,0
'002276,1,FUND53,FUND53_19,0.631578947,1000,0
'002277,2,TRST19,TRST19_1,1.25,500,0
'002277,2,TRST36,TRST36_1,1.25,1000,0
'002277,2,FINC33,FINC33_1,1.23,1000,0
'002277,2,INBK9,INBK9_2,1.2,300,0
'002277,2,FUND18,FUND18_13,1.19,1000,0
'002277,2,TRST39,TRST39_1,1.18,450,0
'002277,2,INBK9,INBK9_2,1.15,300,0
'002277,2,INBK27,INBK27_3,1.15,500,0
'002277,2,INBK27,INBK27_9,1.15,1000,0
'002277,2,INBK73,INBK73_5,1.149,1000,0
'002277,2,INBK44,INBK44_1,1.14,400,0
'002277,2,TRST39,TRST39_1,1.13,450,0
'002277,2,FUND34,FUND34_36,1.125,1000,0
'002277,2,FUND34,FUND34_37,1.125,210,0
'002277,2,TRST7,TRST7_1,1.1,230,0
'002277,2,INBK9,INBK9_2,1.1,400,0
'002277,2,INBK11,INBK11_4,1.1,1000,0
'002277,2,INBK12,INBK12_4,1.1,500,0
'002277,2,FUND7,FUND7_2,1.1,130,0
'002277,2,FUND7,FUND7_5,1.1,1000,0
'002277,2,FINC5,FINC5_1,1.1,1000,0
'002277,2,FINC6,FINC6_1,1.1,1000,0
'002277,2,INBK20,INBK20_5,1.1,1000,0
'002277,2,INBK21,INBK21_1,1.1,1000,0
'002277,2,INBK27,INBK27_4,1.1,680,0
'002277,2,FINC11,FINC11_1,1.1,500,0
'002277,2,INBK34,INBK34_1,1.1,1000,0
'002277,2,INBK35,INBK35_3,1.1,300,0
'002277,2,INBK37,INBK37_1,1.1,1000,0
'002277,2,FUND23,FUND23_47,1.1,1000,0
'002277,2,FUND23,FUND23_53,1.1,1000,0
'002277,2,FUND23,FUND23_54,1.1,180,0
'002277,2,FUND23,FUND23_91,1.1,1000,0
'002277,2,TRST19,TRST19_1,1.1,500,0
'002277,2,FINC21,FINC21_1,1.1,1000,0
'002277,2,FUND52,FUND52_8,1.1,1000,0
'002277,2,INBK66,INBK66_1,1.1,400,0
'002277,2,INBK75,INBK75_1,1.1,400,0
'002277,2,INBK77,INBK77_38,1.1,1000,0
'002277,2,INBK77,INBK77_45,1.1,1000,0
'002277,2,INBK42,INBK42_2,1.099,1000,0
'002277,2,TRST27,TRST27_1,1.094,400,0
'002277,2,INBK3,INBK3_3,1.09,1000,0
'002277,2,INBK28,INBK28_5,1.09,300,0
'002277,2,QFII5,QFII5_1,1.09,500,0
'002277,2,INBK44,INBK44_1,1.09,300,0
'002277,2,INBK77,INBK77_40,1.09,500,0
'002277,2,TRST39,TRST39_5,1.08,300,0
'002277,2,INBK2,INBK2_1,1.079,1000,0
'002277,2,INBK15,INBK15_3,1.075,1000,0
'002277,2,INBK48,INBK48_4,1.075,300,0
'002277,2,TRST24,TRST24_1,1.075,300,0
'002277,2,INSN7,INSN7_24,1.075,1000,0
'002277,2,INSN7,INSN7_25,1.075,1000,0
'002277,2,INSN7,INSN7_28,1.075,1000,0
'002277,2,INSN7,INSN7_30,1.075,1000,0
'002277,2,INSN7,INSN7_31,1.075,1000,0
'002277,2,INSN7,INSN7_38,1.075,1000,0
'002277,2,TRST40,TRST40_2,1.065,160,0
'002277,2,INBK35,INBK35_3,1.059,700,0
'002277,2,FUND4,FUND4_4,1.055,1000,0
'002277,2,TRST30,TRST30_6,1.055,300,0
'002277,2,TRST30,TRST30_18,1.055,130,0
'002277,2,INSN9,INSN9_4,1.0525,1000,0
'002277,2,INSN9,INSN9_5,1.0525,1000,0
'002277,2,INSN9,INSN9_6,1.0525,1000,0
'002277,2,INSN9,INSN9_8,1.0525,1000,0
'002277,2,INSN9,INSN9_9,1.0525,1000,0
'002277,2,INSN1,INSN1_1,1.05,160,0
'002277,2,INBK8,INBK8_2,1.05,100,0
'002277,2,INBK12,INBK12_4,1.05,500,0
'002277,2,FUND10,FUND10_4,1.05,1000,0
'002277,2,FUND10,FUND10_14,1.05,1000,0
'002277,2,FUND10,FUND10_15,1.05,1000,0
'002277,2,FUND10,FUND10_19,1.05,1000,0
'002277,2,INBK29,INBK29_4,1.05,400,0
'002277,2,FINC11,FINC11_1,1.05,500,0
'002277,2,FUND19,FUND19_2,1.05,1000,0
'002277,2,FUND19,FUND19_3,1.05,500,0
'002277,2,FUND19,FUND19_4,1.05,200,0
'002277,2,FUND19,FUND19_5,1.05,1000,0
'002277,2,FUND19,FUND19_6,1.05,1000,0
'002277,2,FUND19,FUND19_8,1.05,500,0
'002277,2,FUND19,FUND19_11,1.05,1000,0
'002277,2,FUND19,FUND19_12,1.05,1000,0
'002277,2,FUND20,FUND20_1,1.05,800,0
'002277,2,FUND20,FUND20_3,1.05,800,0
'002277,2,FUND20,FUND20_5,1.05,800,0
'002277,2,INBK42,INBK42_6,1.05,1000,0
'002277,2,FUND26,FUND26_1,1.05,550,0
'002277,2,FUND26,FUND26_2,1.05,140,0
'002277,2,FUND26,FUND26_5,1.05,1000,0
'002277,2,FUND26,FUND26_7,1.05,160,0
'002277,2,FUND26,FUND26_8,1.05,830,0
'002277,2,FUND26,FUND26_12,1.05,330,0
'002277,2,FUND26,FUND26_15,1.05,340,0
'002277,2,FUND26,FUND26_35,1.05,1000,0
'002277,2,FUND26,FUND26_41,1.05,640,0
'002277,2,FUND26,FUND26_42,1.05,170,0
'002277,2,FUND26,FUND26_44,1.05,110,0
'002277,2,FUND26,FUND26_45,1.05,160,0
'002277,2,FUND26,FUND26_46,1.05,160,0
'002277,2,FUND26,FUND26_47,1.05,150,0
'002277,2,FUND26,FUND26_50,1.05,1000,0
'002277,2,FUND26,FUND26_51,1.05,330,0
'002277,2,FUND26,FUND26_52,1.05,1000,0
'002277,2,FUND26,FUND26_54,1.05,240,0
'002277,2,FUND26,FUND26_55,1.05,490,0
'002277,2,FUND26,FUND26_56,1.05,160,0
'002277,2,FUND26,FUND26_57,1.05,410,0
'002277,2,FUND26,FUND26_59,1.05,250,0
'002277,2,FUND26,FUND26_61,1.05,140,0
'002277,2,FUND26,FUND26_62,1.05,150,0
'002277,2,FUND26,FUND26_63,1.05,100,0
'002277,2,FUND26,FUND26_64,1.05,160,0
'002277,2,FUND26,FUND26_66,1.05,240,0
'002277,2,FUND26,FUND26_67,1.05,400,0
'002277,2,FUND26,FUND26_68,1.05,410,0
'002277,2,FUND26,FUND26_69,1.05,550,0
'002277,2,FUND26,FUND26_70,1.05,590,0
'002277,2,FUND26,FUND26_71,1.05,1000,0
'002277,2,FUND26,FUND26_73,1.05,550,0
'002277,2,FUND26,FUND26_74,1.05,320,0
'002277,2,FUND26,FUND26_75,1.05,1000,0
'002277,2,FUND26,FUND26_77,1.05,120,0
'002277,2,FUND26,FUND26_78,1.05,110,0
'002277,2,FUND26,FUND26_79,1.05,1000,0
'002277,2,FUND26,FUND26_80,1.05,100,0
'002277,2,INBK46,INBK46_1,1.05,500,0
'002277,2,FUND36,FUND36_3,1.05,500,0
'002277,2,TRST20,TRST20_2,1.05,1000,0
'002277,2,INSN5,INSN5_1,1.05,570,0
'002277,2,INSN5,INSN5_4,1.05,450,0
'002277,2,INSN5,INSN5_7,1.05,150,0
'002277,2,INSN5,INSN5_8,1.05,150,0
'002277,2,INSN5,INSN5_9,1.05,140,0
'002277,2,INSN5,INSN5_11,1.05,160,0
'002277,2,INSN5,INSN5_12,1.05,210,0
'002277,2,INSN5,INSN5_13,1.05,340,0
'002277,2,INSN5,INSN5_14,1.05,200,0
'002277,2,INSN5,INSN5_15,1.05,310,0
'002277,2,INSN5,INSN5_16,1.05,310,0
'002277,2,INSN5,INSN5_17,1.05,350,0
'002277,2,INSN5,INSN5_18,1.05,300,0
'002277,2,INSN5,INSN5_19,1.05,260,0
'002277,2,INSN5,INSN5_20,1.05,430,0
'002277,2,INSN5,INSN5_21,1.05,300,0
'002277,2,INSN5,INSN5_22,1.05,910,0
'002277,2,INSN5,INSN5_23,1.05,630,0
'002277,2,INSN5,INSN5_26,1.05,690,0
'002277,2,INSN5,INSN5_28,1.05,470,0
'002277,2,INSN5,INSN5_29,1.05,100,0
'002277,2,INSN5,INSN5_30,1.05,120,0
'002277,2,INSN5,INSN5_31,1.05,100,0
'002277,2,INSN5,INSN5_32,1.05,370,0
'002277,2,INSN5,INSN5_33,1.05,410,0
'002277,2,INSN5,INSN5_34,1.05,1000,0
'002277,2,INSN5,INSN5_35,1.05,260,0
'002277,2,INSN5,INSN5_36,1.05,200,0
'002277,2,INSN5,INSN5_37,1.05,110,0
'002277,2,INSN5,INSN5_38,1.05,430,0
'002277,2,INSN5,INSN5_39,1.05,210,0
'002277,2,INSN5,INSN5_40,1.05,530,0
'002277,2,INSN5,INSN5_42,1.05,450,0
'002277,2,INSN5,INSN5_43,1.05,930,0
'002277,2,INSN5,INSN5_44,1.05,120,0
'002277,2,INSN5,INSN5_47,1.05,160,0
'002277,2,INSN5,INSN5_48,1.05,170,0
'002277,2,INSN5,INSN5_49,1.05,210,0
'002277,2,INSN5,INSN5_50,1.05,190,0
'002277,2,INSN5,INSN5_51,1.05,150,0
'002277,2,INSN5,INSN5_52,1.05,570,0
'002277,2,INSN5,INSN5_53,1.05,600,0
'002277,2,INSN5,INSN5_56,1.05,1000,0
'002277,2,INSN5,INSN5_58,1.05,250,0
'002277,2,INSN5,INSN5_60,1.05,290,0
'002277,2,INSN5,INSN5_61,1.05,180,0
'002277,2,INSN5,INSN5_62,1.05,800,0
'002277,2,INSN5,INSN5_63,1.05,640,0
'002277,2,INSN5,INSN5_64,1.05,110,0
'002277,2,INSN6,INSN6_1,1.05,150,0
'002277,2,INSN6,INSN6_2,1.05,1000,0
'002277,2,INSN6,INSN6_3,1.05,1000,0
'002277,2,INSN6,INSN6_4,1.05,1000,0
'002277,2,INSN6,INSN6_5,1.05,1000,0
'002277,2,INSN6,INSN6_6,1.05,700,0
'002277,2,INSN6,INSN6_8,1.05,1000,0
'002277,2,INSN6,INSN6_10,1.05,110,0
'002277,2,INSN6,INSN6_11,1.05,1000,0
'002277,2,INSN6,INSN6_12,1.05,1000,0
'002277,2,INSN6,INSN6_13,1.05,300,0
'002277,2,INSN6,INSN6_18,1.05,1000,0
'002277,2,INSN6,INSN6_19,1.05,1000,0
'002277,2,INSN6,INSN6_20,1.05,1000,0
'002277,2,INSN6,INSN6_23,1.05,1000,0
'002277,2,INSN8,INSN8_5,1.05,200,0
'002277,2,INSN8,INSN8_7,1.05,200,0
'002277,2,INSN8,INSN8_12,1.05,200,0
'002277,2,INSN8,INSN8_14,1.05,200,0
'002277,2,INSN8,INSN8_15,1.05,200,0
'002277,2,INSN8,INSN8_16,1.05,200,0
'002277,2,INSN8,INSN8_17,1.05,200,0
'002277,2,INSN8,INSN8_18,1.05,200,0
'002277,2,TRST29,TRST29_1,1.05,300,0
'002277,2,FINC30,FINC30_1,1.05,1000,0
'002277,2,INBK75,INBK75_1,1.05,300,0
'002277,2,INBK77,INBK77_36,1.05,1000,0
'002277,2,TRST40,TRST40_1,1.05,720,0
'002277,2,INBK49,INBK49_1,1.049,1000,0
'002277,2,INBK54,INBK54_3,1.045,300,0
'002277,2,INBK69,INBK69_1,1.045,600,0
'002277,2,INBK69,INBK69_2,1.045,110,0
'002277,2,INBK69,INBK69_3,1.045,1000,0
'002277,2,INBK69,INBK69_7,1.045,260,0
'002277,2,INBK69,INBK69_8,1.045,600,0
'002277,2,INBK69,INBK69_11,1.045,600,0
'002277,2,INBK69,INBK69_12,1.045,1000,0
'002277,2,INBK69,INBK69_13,1.045,600,0
'002277,2,INBK69,INBK69_15,1.045,1000,0
'002277,2,INBK69,INBK69_21,1.045,1000,0
'002277,2,TRST15,TRST15_1,1.044,800,0
'002277,2,FINC3,FINC3_2,1.04,1000,0
'002277,2,INBK44,INBK44_1,1.04,300,0
'002277,2,FUND27,FUND27_10,1.04,1000,0
'002277,2,FUND27,FUND27_11,1.04,1000,0
'002277,2,INBK58,INBK58_1,1.04,1000,0
'002277,2,FUND52,FUND52_5,1.04,1000,0
'002277,2,INBK67,INBK67_3,1.04,1000,0
'002277,2,INSN12,INSN12_3,1.04,1000,0
