shares,inscode,bidcode,policy_flag,price_normal,dealseq,stkcd2
520,FUND2,FUND2_37,0,1.0784313725,88,'002327
520,FUND2,FUND2_48,0,1.0784313725,88,'002327
300,FUND2,FUND2_50,0,1.0784313725,88,'002327
520,FUND2,FUND2_53,0,1.0784313725,88,'002327
520,INBK27,INBK27_9,0,1.0784313725,88,'002327
300,TRST14,TRST14_2,0,1.0784313725,88,'002327
260,INBK42,INBK42_5,0,1.0784313725,88,'002327
520,FUND34,FUND34_21,0,1.0784313725,88,'002327
520,FUND34,FUND34_66,0,1.0784313725,88,'002327
520,INSN7,INSN7_24,0,1.0784313725,88,'002327
520,INSN7,INSN7_25,0,1.0784313725,88,'002327
520,INSN7,INSN7_28,0,1.0784313725,88,'002327
520,INSN7,INSN7_29,0,1.0784313725,88,'002327
520,INSN7,INSN7_30,0,1.0784313725,88,'002327
520,INSN7,INSN7_31,0,1.0784313725,88,'002327
520,INSN7,INSN7_38,0,1.0784313725,88,'002327
520,FINC26,FINC26_1,0,1.0784313725,88,'002327
520,FUND12,FUND12_11,0,1.0718954248,88,'002327
520,INBK27,INBK27_3,0,1.0702614379,88,'002327
380,TRST30,TRST30_2,0,1.0653594771,88,'002327
520,TRST30,TRST30_6,0,1.0653594771,88,'002327
140,TRST30,TRST30_17,0,1.0653594771,88,'002327
500,TRST36,TRST36_1,0,1.0532679739,88,'002327
520,FUND1,FUND1_7,0,1.045751634,88,'002327
520,FINC3,FINC3_2,0,1.045751634,88,'002327
520,INBK12,INBK12_4,0,1.045751634,88,'002327
520,INBK22,INBK22_4,0,1.045751634,88,'002327
220,INSN4,INSN4_2,0,1.045751634,88,'002327
220,INSN4,INSN4_3,0,1.045751634,88,'002327
520,FUND23,FUND23_53,0,1.045751634,88,'002327
520,FUND28,FUND28_11,0,1.045751634,88,'002327
520,FUND28,FUND28_12,0,1.045751634,88,'002327
520,TRST19,TRST19_1,0,1.045751634,88,'002327
260,INBK54,INBK54_2,0,1.045751634,88,'002327
520,INBK63,INBK63_2,0,1.045751634,88,'002327
200,FUND53,FUND53_1,0,1.045751634,88,'002327
520,FUND53,FUND53_13,0,1.045751634,88,'002327
100,INBK66,INBK66_1,0,1.045751634,88,'002327
520,FUND57,FUND57_1,0,1.045751634,88,'002327
100,FUND57,FUND57_5,0,1.045751634,88,'002327
500,FUND57,FUND57_7,0,1.045751634,88,'002327
280,FUND57,FUND57_11,0,1.045751634,88,'002327
140,FUND57,FUND57_32,0,1.045751634,88,'002327
520,FINC28,FINC28_1,0,1.045751634,88,'002327
520,INSN12,INSN12_10,0,1.045751634,88,'002327
460,TRST22,TRST22_1,0,1.0450980392,88,'002327
300,FUND43,FUND43_6,0,1.0392156863,88,'002327
520,TRST39,TRST39_5,0,1.0326797386,88,'002327
520,INSN4,INSN4_6,0,1.0294117647,88,'002327
520,INBK73,INBK73_5,0,1.0294117647,88,'002327
260,TRST39,TRST39_1,0,1.0294117647,88,'002327
520,FUND37,FUND37_6,0,1.022875817,88,'002327
520,FUND34,FUND34_17,0,1.0163398693,88,'002327
520,FUND34,FUND34_18,0,1.0163398693,88,'002327
520,FUND34,FUND34_24,0,1.0163398693,88,'002327
520,TRST23,TRST23_1,0,1.0133986928,88,'002327
180,INBK5,INBK5_2,0,1.0130718954,88,'002327
520,FUND5,FUND5_3,0,1.0130718954,88,'002327
400,INBK11,INBK11_2,0,1.0130718954,88,'002327
300,INBK11,INBK11_4,0,1.0130718954,88,'002327
520,FUND19,FUND19_1,0,1.0130718954,88,'002327
520,FUND19,FUND19_2,0,1.0130718954,88,'002327
200,FUND19,FUND19_3,0,1.0130718954,88,'002327
520,FUND19,FUND19_6,0,1.0130718954,88,'002327
500,FUND19,FUND19_9,0,1.0130718954,88,'002327
200,INBK66,INBK66_1,0,1.0130718954,88,'002327
100,INBK9,INBK9_1,0,1.0098039216,88,'002327
520,INBK24,INBK24_1,0,1.0065359477,88,'002327
400,FUND27,FUND27_4,0,1.0065359477,88,'002327
520,FUND27,FUND27_10,0,1.0065359477,88,'002327
520,FUND27,FUND27_11,0,1.0065359477,88,'002327
520,FUND27,FUND27_13,0,1.0065359477,88,'002327
440,FUND4,FUND4_12,0,1,88,'002327
520,FUND9,FUND9_15,0,1,88,'002327
520,FUND9,FUND9_18,0,1,88,'002327
520,FUND9,FUND9_19,0,1,88,'002327
520,FUND9,FUND9_24,0,1,88,'002327
520,FUND9,FUND9_25,0,1,88,'002327
520,INBK20,INBK20_5,0,1,88,'002327
520,TRST30,TRST30_8,0,1,88,'002327
520,TRST30,TRST30_12,0,1,88,'002327
520,TRST30,TRST30_13,0,1,88,'002327
520,TRST30,TRST30_16,0,1,88,'002327
520,TRST30,TRST30_18,0,1,88,'002327
520,FUND6,FUND6_3,0,0.9967320261,88,'002327
520,FUND6,FUND6_6,0,0.9967320261,88,'002327
440,FUND6,FUND6_15,0,0.9967320261,88,'002327
520,FUND6,FUND6_19,0,0.9967320261,88,'002327
520,FUND10,FUND10_15,0,0.9967320261,88,'002327
520,FUND6,FUND6_1,0,0.9869281046,88,'002327
520,INBK28,INBK28_5,0,0.9810457516,88,'002327
300,TRST1,TRST1_1,0,0.9803921569,88,'002327
520,INBK2,INBK2_4,0,0.9803921569,88,'002327
520,INBK3,INBK3_3,0,0.9803921569,88,'002327
100,INBK5,INBK5_2,0,0.9803921569,88,'002327
520,QFII2,QFII2_1,0,0.9803921569,88,'002327
520,INBK19,INBK19_11,0,0.9803921569,88,'002327
520,FUND12,FUND12_4,0,0.9803921569,88,'002327
520,FUND12,FUND12_8,0,0.9803921569,88,'002327
520,INBK21,INBK21_1,0,0.9803921569,88,'002327
520,FINC7,FINC7_1,0,0.9803921569,88,'002327
520,FUND17,FUND17_12,0,0.9803921569,88,'002327
520,FUND17,FUND17_28,0,0.9803921569,88,'002327
520,FUND17,FUND17_29,0,0.9803921569,88,'002327
520,INBK33,INBK33_4,0,0.9803921569,88,'002327
300,FUND18,FUND18_3,0,0.9803921569,88,'002327
200,FUND18,FUND18_11,0,0.9803921569,88,'002327
300,FUND18,FUND18_13,0,0.9803921569,88,'002327
520,FUND19,FUND19_8,0,0.9803921569,88,'002327
440,INBK42,INBK42_8,0,0.9803921569,88,'002327
400,FUND23,FUND23_40,0,0.9803921569,88,'002327
500,FUND23,FUND23_69,0,0.9803921569,88,'002327
500,FUND23,FUND23_70,0,0.9803921569,88,'002327
520,FUND23,FUND23_89,0,0.9803921569,88,'002327
520,FUND25,FUND25_11,0,0.9803921569,88,'002327
520,FUND26,FUND26_21,0,0.9803921569,88,'002327
520,FUND26,FUND26_35,0,0.9803921569,88,'002327
520,FUND26,FUND26_52,0,0.9803921569,88,'002327
100,FUND30,FUND30_1,0,0.9803921569,88,'002327
100,FUND32,FUND32_5,0,0.9803921569,88,'002327
300,FUND32,FUND32_7,0,0.9803921569,88,'002327
280,FUND36,FUND36_3,0,0.9803921569,88,'002327
520,INBK50,INBK50_2,0,0.9803921569,88,'002327
520,INBK50,INBK50_3,0,0.9803921569,88,'002327
520,FINC21,FINC21_1,0,0.9803921569,88,'002327
280,INSN8,INSN8_2,0,0.9803921569,88,'002327
520,INSN8,INSN8_4,0,0.9803921569,88,'002327
520,INSN8,INSN8_5,0,0.9803921569,88,'002327
520,INSN8,INSN8_7,0,0.9803921569,88,'002327
520,INSN8,INSN8_12,0,0.9803921569,88,'002327
520,INSN8,INSN8_14,0,0.9803921569,88,'002327
520,INSN8,INSN8_15,0,0.9803921569,88,'002327
520,INSN8,INSN8_16,0,0.9803921569,88,'002327
520,INSN8,INSN8_17,0,0.9803921569,88,'002327
520,INSN8,INSN8_18,0,0.9803921569,88,'002327
520,INSN8,INSN8_19,0,0.9803921569,88,'002327
520,FUND53,FUND53_19,0,0.9803921569,88,'002327
520,FUND53,FUND53_37,0,0.9803921569,88,'002327
200,INBK66,INBK66_1,0,0.9803921569,88,'002327
520,FUND57,FUND57_2,0,0.9803921569,88,'002327
360,FUND57,FUND57_3,0,0.9803921569,88,'002327
520,INBK68,INBK68_7,0,0.9803921569,88,'002327
520,TRST32,TRST32_6,0,0.9803921569,88,'002327
520,INBK69,INBK69_12,0,0.9803921569,88,'002327
520,INSN12,INSN12_4,0,0.9803921569,88,'002327
400,TRST40,TRST40_2,0,0.9803921569,88,'002327
520,FUND55,FUND55_10,0,0.9790849673,88,'002327
260,FUND55,FUND55_11,0,0.9673202614,88,'002327
520,INBK6,INBK6_1,0,0.9656862745,88,'002327
500,TRST13,TRST13_1,0,0.9656862745,88,'002327
100,INBK27,INBK27_4,0,0.9640522876,88,'002327
520,INBK10,INBK10_1,0,0.9477124183,88,'002327
520,FINC30,FINC30_1,0,0.9477124183,88,'002327
520,INSN12,INSN12_5,0,0.9477124183,88,'002327
120,INSN13,INSN13_32,0,0.9431372549,88,'002327
520,INSN13,INSN13_54,0,0.9431372549,88,'002327
520,INSN13,INSN13_55,0,0.9431372549,88,'002327
520,INSN13,INSN13_56,0,0.9431372549,88,'002327
520,INSN13,INSN13_57,0,0.9431372549,88,'002327
520,INSN13,INSN13_58,0,0.9431372549,88,'002327
180,INSN13,INSN13_66,0,0.9431372549,88,'002327
520,INBK59,INBK59_1,0,0.9424836601,88,'002327
240,INBK5,INBK5_2,0,0.9411764706,88,'002327
260,FUND55,FUND55_11,0,0.9395424837,88,'002327
520,TRST15,TRST15_1,0,0.937254902,88,'002327
520,INSN12,INSN12_3,0,0.9346405229,88,'002327
520,INSN12,INSN12_14,0,0.9346405229,88,'002327
100,FUND15,FUND15_8,0,0.9333333333,88,'002327
520,FUND15,FUND15_9,0,0.9333333333,88,'002327
300,FUND15,FUND15_12,0,0.9333333333,88,'002327
520,FUND15,FUND15_19,0,0.9333333333,88,'002327
520,FUND15,FUND15_22,0,0.9333333333,88,'002327
100,TRST32,TRST32_8,0,0.9333333333,88,'002327
520,FINC34,FINC34_1,0,0.9294117647,88,'002327
520,TRST25,TRST25_1,0,0.9248366013,88,'002327
520,FINC2,FINC2_1,0,0.9150326797,88,'002327
520,FUND2,FUND2_2,0,0.9150326797,88,'002327
520,FUND2,FUND2_31,0,0.9150326797,88,'002327
520,FUND11,FUND11_7,0,0.9150326797,88,'002327
520,FUND19,FUND19_11,0,0.9150326797,88,'002327
520,INBK37,INBK37_1,0,0.9150326797,88,'002327
520,INBK44,INBK44_1,0,0.9150326797,88,'002327
320,INBK55,INBK55_2,0,0.9150326797,88,'002327
520,INSN10,INSN10_2,0,0.9150326797,88,'002327
520,INSN10,INSN10_3,0,0.9150326797,88,'002327
520,INSN10,INSN10_4,0,0.9150326797,88,'002327
520,INBK64,INBK64_1,0,0.9150326797,88,'002327
520,INBK67,INBK67_4,0,0.9150326797,88,'002327
460,FUND60,FUND60_11,0,0.9150326797,88,'002327
340,FUND60,FUND60_12,0,0.9150326797,88,'002327
320,FUND60,FUND60_13,0,0.9150326797,88,'002327
520,INBK72,INBK72_1,0,0.9035947712,88,'002327
200,INBK47,INBK47_2,0,0.8977124183,88,'002327
520,INBK13,INBK13_8,0,0.8823529412,88,'002327
520,TRST17,TRST17_1,0,0.8823529412,88,'002327
520,INSN12,INSN12_6,0,0.8823529412,88,'002327
520,INBK77,INBK77_36,0,0.8692810458,88,'002327
100,INBK47,INBK47_2,0,0.8660130719,88,'002327
280,TRST29,TRST29_1,0,0.8496732026,88,'002327
520,INBK77,INBK77_40,0,0.8431372549,88,'002327
160,INBK29,INBK29_4,0,0.8261437908,88,'002327
520,INBK34,INBK34_1,0,0.8169934641,88,'002327
520,INSN12,INSN12_2,0,0.8169934641,88,'002327
520,INSN12,INSN12_7,0,0.8169934641,88,'002327
520,INSN12,INSN12_11,0,0.8169934641,88,'002327
520,INSN12,INSN12_12,0,0.8169934641,88,'002327
520,INSN12,INSN12_13,0,0.8169934641,88,'002327
520,INSN12,INSN12_15,0,0.8169934641,88,'002327
100,INBK47,INBK47_2,0,0.7947712418,88,'002327
160,INBK29,INBK29_4,0,0.7843137255,88,'002327
520,FUND4,FUND4_7,0,0.7745098039,88,'002327
520,INBK71,INBK71_4,0,0.7516339869,88,'002327
520,INBK8,INBK8_10,0,0.722875817,88,'002327
200,INBK29,INBK29_4,0,0.722875817,88,'002327
1500,INBK60,INBK60_1,0,1.4210526316,88,'002328
1500,FUND10,FUND10_14,0,1.4,88,'002328
1050,TRST20,TRST20_1,0,1.3873684211,88,'002328
420,INBK8,INBK8_7,0,1.3684210526,88,'002328
1100,FUND14,FUND14_2,0,1.3684210526,88,'002328
1500,INBK70,INBK70_1,0,1.3684210526,88,'002328
1500,INBK42,INBK42_1,0,1.3473684211,88,'002328
1500,INBK15,INBK15_3,0,1.3157894737,88,'002328
1500,FUND9,FUND9_15,0,1.3157894737,88,'002328
1500,FUND9,FUND9_18,0,1.3157894737,88,'002328
200,FUND9,FUND9_19,0,1.3157894737,88,'002328
1000,FUND9,FUND9_24,0,1.3157894737,88,'002328
1500,INBK75,INBK75_1,0,1.3157894737,88,'002328
200,TRST9,TRST9_1,0,1.2631578947,88,'002328
1500,INBK27,INBK27_9,0,1.2631578947,88,'002328
550,FUND39,FUND39_4,0,1.2631578947,88,'002328
410,FUND39,FUND39_20,0,1.2631578947,88,'002328
360,FUND39,FUND39_21,0,1.2631578947,88,'002328
270,FUND39,FUND39_22,0,1.2631578947,88,'002328
1500,FUND39,FUND39_23,0,1.2631578947,88,'002328
1500,INBK58,INBK58_1,0,1.2631578947,88,'002328
350,FUND59,FUND59_2,0,1.2631578947,88,'002328
860,INBK9,INBK9_1,0,1.2578947368,88,'002328
800,TRST39,TRST39_1,0,1.2315789474,88,'002328
1500,INBK27,INBK27_1,0,1.2105263158,88,'002328
920,INBK42,INBK42_2,0,1.2105263158,88,'002328
1500,TRST19,TRST19_1,0,1.2105263158,88,'002328
1500,INBK48,INBK48_2,0,1.2105263158,88,'002328
1500,FINC26,FINC26_1,0,1.2105263158,88,'002328
1500,TRST28,TRST28_1,0,1.2105263158,88,'002328
500,INBK66,INBK66_1,0,1.2105263158,88,'002328
1500,INBK77,INBK77_38,0,1.2105263158,88,'002328
1500,INBK77,INBK77_45,0,1.2105263158,88,'002328
650,TRST22,TRST22_1,0,1.1884210526,88,'002328
1500,TRST30,TRST30_6,0,1.1789473684,88,'002328
1000,INBK2,INBK2_1,0,1.1578947368,88,'002328
900,FUND1,FUND1_7,0,1.1578947368,88,'002328
1150,FUND7,FUND7_5,0,1.1578947368,88,'002328
1500,INBK27,INBK27_3,0,1.1578947368,88,'002328
800,FUND22,FUND22_3,0,1.1578947368,88,'002328
1500,INBK63,INBK63_2,0,1.1578947368,88,'002328
1500,FUND53,FUND53_16,0,1.1578947368,88,'002328
1500,FUND53,FUND53_20,0,1.1578947368,88,'002328
1500,FUND53,FUND53_51,0,1.1578947368,88,'002328
150,FUND53,FUND53_63,0,1.1578947368,88,'002328
500,INBK66,INBK66_1,0,1.1578947368,88,'002328
1500,FUND57,FUND57_1,0,1.1578947368,88,'002328
600,FUND57,FUND57_2,0,1.1578947368,88,'002328
1500,INBK69,INBK69_15,0,1.1578947368,88,'002328
1500,INBK73,INBK73_5,0,1.1578947368,88,'002328
100,FUND59,FUND59_2,0,1.1578947368,88,'002328
600,INBK77,INBK77_8,0,1.1578947368,88,'002328
400,INBK77,INBK77_9,0,1.1578947368,88,'002328
100,INBK77,INBK77_12,0,1.1578947368,88,'002328
700,INBK77,INBK77_13,0,1.1578947368,88,'002328
300,INBK77,INBK77_18,0,1.1578947368,88,'002328
400,INBK77,INBK77_19,0,1.1578947368,88,'002328
500,INBK77,INBK77_29,0,1.1578947368,88,'002328
1500,INBK77,INBK77_32,0,1.1578947368,88,'002328
1500,INBK77,INBK77_34,0,1.1578947368,88,'002328
100,INBK77,INBK77_48,0,1.1578947368,88,'002328
1360,TRST41,TRST41_1,0,1.1578947368,88,'002328
1500,FINC3,FINC3_2,0,1.1368421053,88,'002328
1500,FINC19,FINC19_1,0,1.1368421053,88,'002328
700,TRST39,TRST39_1,0,1.1368421053,88,'002328
1500,TRST39,TRST39_5,0,1.1368421053,88,'002328
900,TRST36,TRST36_1,0,1.1336842105,88,'002328
100,FUND7,FUND7_2,0,1.1105263158,88,'002328
750,INBK5,INBK5_2,0,1.1052631579,88,'002328
1500,INBK12,INBK12_4,0,1.1052631579,88,'002328
1500,FUND53,FUND53_37,0,1.1052631579,88,'002328
500,INBK66,INBK66_1,0,1.1052631579,88,'002328
1000,INSN12,INSN12_10,0,1.1052631579,88,'002328
1000,TRST27,TRST27_1,0,1.0947368421,88,'002328
800,INSN4,INSN4_2,0,1.0778947368,88,'002328
800,INSN4,INSN4_3,0,1.0778947368,88,'002328
250,TRST1,TRST1_1,0,1.0526315789,88,'002328
1500,FUND6,FUND6_6,0,1.0526315789,88,'002328
100,FUND10,FUND10_1,0,1.0526315789,88,'002328
1500,INBK21,INBK21_1,0,1.0526315789,88,'002328
1500,FINC7,FINC7_1,0,1.0526315789,88,'002328
1500,FUND19,FUND19_6,0,1.0526315789,88,'002328
1300,FUND20,FUND20_5,0,1.0526315789,88,'002328
400,INBK42,INBK42_5,0,1.0526315789,88,'002328
800,INBK42,INBK42_8,0,1.0526315789,88,'002328
1500,INSN4,INSN4_4,0,1.0526315789,88,'002328
1500,INSN4,INSN4_6,0,1.0526315789,88,'002328
300,INSN4,INSN4_7,0,1.0526315789,88,'002328
1500,INSN4,INSN4_8,0,1.0526315789,88,'002328
500,INSN4,INSN4_9,0,1.0526315789,88,'002328
200,INSN4,INSN4_10,0,1.0526315789,88,'002328
1500,INSN4,INSN4_12,0,1.0526315789,88,'002328
1500,INSN4,INSN4_13,0,1.0526315789,88,'002328
1500,INSN4,INSN4_14,0,1.0526315789,88,'002328
1500,INSN4,INSN4_15,0,1.0526315789,88,'002328
1500,INSN4,INSN4_21,0,1.0526315789,88,'002328
130,FUND23,FUND23_15,0,1.0526315789,88,'002328
1500,INBK44,INBK44_1,0,1.0526315789,88,'002328
1000,INBK48,INBK48_4,0,1.0526315789,88,'002328
810,FUND36,FUND36_3,0,1.0526315789,88,'002328
400,FUND37,FUND37_7,0,1.0526315789,88,'002328
1500,FINC18,FINC18_1,0,1.0526315789,88,'002328
1080,FUND52,FUND52_11,0,1.0526315789,88,'002328
1500,FINC28,FINC28_1,0,1.0526315789,88,'002328
1500,FINC30,FINC30_1,0,1.0526315789,88,'002328
1500,TRST32,TRST32_6,0,1.0526315789,88,'002328
1300,INBK69,INBK69_3,0,1.0526315789,88,'002328
1500,TRST40,TRST40_2,0,1.0526315789,88,'002328
1500,INBK22,INBK22_4,0,1.0421052632,88,'002328
1500,INBK28,INBK28_5,0,1.0421052632,88,'002328
1500,FUND27,FUND27_11,0,1.0421052632,88,'002328
1500,INBK6,INBK6_1,0,1.0394736842,88,'002328
1060,TRST13,TRST13_1,0,1.0394736842,88,'002328
750,INBK5,INBK5_2,0,1.0263157895,88,'002328
1500,INBK24,INBK24_1,0,1.0263157895,88,'002328
1500,FUND27,FUND27_10,0,1.0263157895,88,'002328
250,FUND34,FUND34_36,0,1.0263157895,88,'002328
120,FUND34,FUND34_51,0,1.0263157895,88,'002328
500,TRST23,TRST23_1,0,1.0110526316,88,'002328
1500,INBK2,INBK2_4,0,1.0105263158,88,'002328
1500,INBK3,INBK3_3,0,1.0105263158,88,'002328
100,FUND30,FUND30_1,0,1.0105263158,88,'002328
600,INSN8,INSN8_2,0,1.0105263158,88,'002328
1500,INSN8,INSN8_11,0,1.0105263158,88,'002328
1500,TRST29,TRST29_1,0,1.0105263158,88,'002328
530,TRST30,TRST30_8,0,1.0105263158,88,'002328
420,TRST30,TRST30_12,0,1.0105263158,88,'002328
680,TRST30,TRST30_13,0,1.0105263158,88,'002328
640,TRST30,TRST30_16,0,1.0105263158,88,'002328
520,TRST30,TRST30_18,0,1.0105263158,88,'002328
1500,FUND10,FUND10_15,0,1.0094736842,88,'002328
310,TRST32,TRST32_8,0,1.0063157895,88,'002328
1500,TRST15,TRST15_1,0,1.0005263158,88,'002328
1500,FINC2,FINC2_1,0,1,88,'002328
1500,INBK13,INBK13_8,0,1,88,'002328
1050,INBK20,INBK20_5,0,1,88,'002328
500,INBK33,INBK33_4,0,1,88,'002328
1500,INSN7,INSN7_24,0,1,88,'002328
1500,INSN7,INSN7_25,0,1,88,'002328
1500,INSN7,INSN7_28,0,1,88,'002328
1500,INSN7,INSN7_29,0,1,88,'002328
1500,INSN7,INSN7_30,0,1,88,'002328
1500,INSN7,INSN7_31,0,1,88,'002328
1500,INSN7,INSN7_38,0,1,88,'002328
1500,INBK69,INBK69_4,0,1,88,'002328
1500,INBK37,INBK37_1,0,0.9894736842,88,'002328
1500,FINC21,FINC21_1,0,0.9894736842,88,'002328
700,INSN4,INSN4_2,0,0.9768421053,88,'002328
700,INSN4,INSN4_3,0,0.9768421053,88,'002328
1500,INSN8,INSN8_4,0,0.9768421053,88,'002328
1500,INSN8,INSN8_5,0,0.9768421053,88,'002328
1500,INSN8,INSN8_7,0,0.9768421053,88,'002328
1500,INSN8,INSN8_12,0,0.9768421053,88,'002328
1500,INSN8,INSN8_14,0,0.9768421053,88,'002328
1500,INSN8,INSN8_15,0,0.9768421053,88,'002328
1500,INSN8,INSN8_16,0,0.9768421053,88,'002328
1500,INSN8,INSN8_17,0,0.9768421053,88,'002328
1500,INSN8,INSN8_18,0,0.9768421053,88,'002328
1500,INSN8,INSN8_19,0,0.9768421053,88,'002328
500,INBK48,INBK48_4,0,0.9736842105,88,'002328
470,FUND37,FUND37_6,0,0.9736842105,88,'002328
100,FUND37,FUND37_7,0,0.9736842105,88,'002328
1500,INSN12,INSN12_4,0,0.9736842105,88,'002328
100,INBK47,INBK47_2,0,0.9715789474,88,'002328
1500,FUND2,FUND2_2,0,0.9473684211,88,'002328
1500,FUND2,FUND2_31,0,0.9473684211,88,'002328
1100,FUND4,FUND4_10,0,0.9473684211,88,'002328
700,INBK11,INBK11_2,0,0.9473684211,88,'002328
500,INBK11,INBK11_4,0,0.9473684211,88,'002328
1500,FUND25,FUND25_11,0,0.9473684211,88,'002328
1000,FUND26,FUND26_1,0,0.9473684211,88,'002328
170,FUND26,FUND26_7,0,0.9473684211,88,'002328
1500,FUND26,FUND26_35,0,0.9473684211,88,'002328
170,FUND26,FUND26_46,0,0.9473684211,88,'002328
220,FUND26,FUND26_48,0,0.9473684211,88,'002328
1500,FUND26,FUND26_52,0,0.9473684211,88,'002328
620,FUND26,FUND26_69,0,0.9473684211,88,'002328
1500,FUND27,FUND27_13,0,0.9473684211,88,'002328
800,TRST17,TRST17_1,0,0.9473684211,88,'002328
860,FUND34,FUND34_1,0,0.9473684211,88,'002328
680,FUND34,FUND34_6,0,0.9473684211,88,'002328
370,FUND34,FUND34_10,0,0.9473684211,88,'002328
160,FUND34,FUND34_11,0,0.9473684211,88,'002328
180,FUND34,FUND34_12,0,0.9473684211,88,'002328
120,FUND34,FUND34_42,0,0.9473684211,88,'002328
130,FUND34,FUND34_49,0,0.9473684211,88,'002328
160,FUND34,FUND34_54,0,0.9473684211,88,'002328
110,FUND34,FUND34_55,0,0.9473684211,88,'002328
240,FUND34,FUND34_65,0,0.9473684211,88,'002328
1000,FUND53,FUND53_40,0,0.9473684211,88,'002328
1000,FUND53,FUND53_53,0,0.9473684211,88,'002328
200,INBK69,INBK69_21,0,0.9473684211,88,'002328
1500,INSN12,INSN12_2,0,0.9473684211,88,'002328
1500,INSN12,INSN12_5,0,0.9473684211,88,'002328
1500,INSN12,INSN12_7,0,0.9473684211,88,'002328
1500,INBK77,INBK77_36,0,0.9473684211,88,'002328
1500,INBK34,INBK34_1,0,0.9447368421,88,'002328
1200,INSN5,INSN5_43,0,0.9447368421,88,'002328
1500,INSN6,INSN6_3,0,0.9447368421,88,'002328
1500,INSN6,INSN6_4,0,0.9447368421,88,'002328
1500,INSN6,INSN6_5,0,0.9447368421,88,'002328
1500,INSN6,INSN6_8,0,0.9447368421,88,'002328
1500,INSN6,INSN6_11,0,0.9447368421,88,'002328
1500,INSN6,INSN6_12,0,0.9447368421,88,'002328
1500,INSN6,INSN6_13,0,0.9447368421,88,'002328
1500,INSN6,INSN6_18,0,0.9447368421,88,'002328
1500,INSN6,INSN6_19,0,0.9447368421,88,'002328
1500,INSN6,INSN6_20,0,0.9447368421,88,'002328
1500,INBK68,INBK68_7,0,0.9447368421,88,'002328
100,INBK47,INBK47_2,0,0.9326315789,88,'002328
700,TRST23,TRST23_1,0,0.9215789474,88,'002328
1500,INSN12,INSN12_6,0,0.9210526316,88,'002328
1500,INBK77,INBK77_40,0,0.9105263158,88,'002328
1500,INSN12,INSN12_3,0,0.9094736842,88,'002328
1500,INSN12,INSN12_14,0,0.9094736842,88,'002328
100,FUND2,FUND2_42,0,0.9,88,'002328
110,FUND2,FUND2_29,0,0.8947368421,88,'002328
870,FUND2,FUND2_34,0,0.8947368421,88,'002328
1500,FUND2,FUND2_35,0,0.8947368421,88,'002328
1500,FUND2,FUND2_36,0,0.8947368421,88,'002328
1500,FUND2,FUND2_37,0,0.8947368421,88,'002328
520,FUND2,FUND2_39,0,0.8947368421,88,'002328
100,FUND2,FUND2_45,0,0.8947368421,88,'002328
100,FUND2,FUND2_47,0,0.8947368421,88,'002328
780,FUND2,FUND2_48,0,0.8947368421,88,'002328
100,FUND2,FUND2_52,0,0.8947368421,88,'002328
100,FUND2,FUND2_54,0,0.8947368421,88,'002328
110,FUND2,FUND2_55,0,0.8947368421,88,'002328
500,FUND11,FUND11_7,0,0.8947368421,88,'002328
1000,INBK33,INBK33_4,0,0.8947368421,88,'002328
1300,INBK69,INBK69_12,0,0.8947368421,88,'002328
1500,INSN12,INSN12_11,0,0.8947368421,88,'002328
1500,INSN12,INSN12_12,0,0.8947368421,88,'002328
1500,INSN12,INSN12_13,0,0.8947368421,88,'002328
1500,INSN12,INSN12_15,0,0.8947368421,88,'002328
300,TRST11,TRST11_1,0,0.8842105263,88,'002328
200,TRST21,TRST21_1,0,0.8842105263,88,'002328
140,INSN13,INSN13_8,0,0.8842105263,88,'002328
100,INSN13,INSN13_25,0,0.8842105263,88,'002328
120,INSN13,INSN13_38,0,0.8842105263,88,'002328
100,INSN13,INSN13_40,0,0.8842105263,88,'002328
1500,INSN13,INSN13_54,0,0.8842105263,88,'002328
1500,INSN13,INSN13_55,0,0.8842105263,88,'002328
1500,INSN13,INSN13_56,0,0.8842105263,88,'002328
1500,INSN13,INSN13_57,0,0.8842105263,88,'002328
1500,INSN13,INSN13_58,0,0.8842105263,88,'002328
100,INBK47,INBK47_2,0,0.8605263158,88,'002328
1500,FUND4,FUND4_12,0,0.8421052632,88,'002328
200,QFII2,QFII2_1,0,0.8421052632,88,'002328
1500,INBK19,INBK19_11,0,0.8421052632,88,'002328
160,FUND17,FUND17_1,0,0.8421052632,88,'002328
100,FUND17,FUND17_9,0,0.8421052632,88,'002328
250,FUND17,FUND17_15,0,0.8421052632,88,'002328
160,FUND17,FUND17_16,0,0.8421052632,88,'002328
160,FUND17,FUND17_17,0,0.8421052632,88,'002328
1500,FUND17,FUND17_28,0,0.8421052632,88,'002328
180,FUND17,FUND17_29,0,0.8421052632,88,'002328
100,FUND17,FUND17_30,0,0.8421052632,88,'002328
200,FUND18,FUND18_11,0,0.8421052632,88,'002328
1500,FUND19,FUND19_2,0,0.8421052632,88,'002328
260,FUND23,FUND23_1,0,0.8421052632,88,'002328
130,FUND23,FUND23_3,0,0.8421052632,88,'002328
140,FUND23,FUND23_4,0,0.8421052632,88,'002328
200,FUND23,FUND23_11,0,0.8421052632,88,'002328
180,FUND23,FUND23_13,0,0.8421052632,88,'002328
1500,FUND23,FUND23_47,0,0.8421052632,88,'002328
110,FUND23,FUND23_64,0,0.8421052632,88,'002328
